accommodates,bathrooms,bedrooms,beds,price,guests_included,availability_365,number_of_reviews,review_scores_rating,clusters,cluster
2,1.0,1.0,1.0,69.0,1,0,4,95.0,0,pink
4,1.0,2.0,2.0,214.0,2,0,15,91.0,0,pink
2,1.0,1.0,2.0,149.0,2,188,49,90.0,3,
2,1.0,1.0,1.0,150.0,1,65,20,96.0,0,pink
2,1.0,1.0,1.0,295.0,3,0,39,99.0,0,pink
4,1.0,2.0,4.0,90.0,2,0,13,94.0,0,pink
4,1.0,1.0,3.0,250.0,1,90,11,85.0,0,pink
2,1.0,1.0,1.0,80.0,1,154,292,91.0,3,
2,1.0,1.0,2.0,65.0,1,351,221,95.0,3,
3,1.0,1.0,2.0,108.0,3,0,17,92.0,0,pink
2,1.0,1.0,1.0,89.0,2,0,17,95.0,0,pink
2,1.0,1.0,1.0,114.0,2,307,78,94.0,3,
3,1.0,1.0,2.0,175.0,3,343,320,90.0,3,
2,1.0,1.0,1.0,90.0,1,0,64,93.0,0,pink
2,1.0,1.0,1.0,70.0,2,3,57,96.0,0,pink
4,1.0,2.0,4.0,240.0,2,176,110,97.0,3,
6,2.0,2.0,6.0,337.0,4,0,66,97.0,1,purple
2,1.0,2.0,2.0,95.0,1,97,11,95.0,0,pink
2,1.0,1.0,1.0,85.0,2,75,576,96.0,3,
4,1.0,2.0,4.0,120.0,1,143,21,95.0,0,pink
2,1.5,1.0,1.0,175.0,1,21,82,99.0,0,pink
2,1.0,1.0,1.0,129.0,2,0,46,96.0,0,pink
3,1.0,2.0,2.0,95.0,1,88,50,93.0,0,pink
4,1.0,2.0,2.0,150.0,2,181,143,98.0,3,
3,1.0,2.0,2.0,250.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,139.0,2,0,23,92.0,0,pink
4,2.0,3.0,3.0,200.0,4,0,12,97.0,0,pink
2,1.0,1.0,1.0,119.0,2,0,23,96.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,11,86.0,0,pink
2,1.0,1.0,2.0,250.0,1,0,19,90.0,0,pink
4,1.5,2.0,4.0,240.0,1,52,76,98.0,0,pink
2,1.0,1.0,1.0,98.0,1,11,150,94.0,0,pink
2,1.0,1.0,1.0,219.0,2,353,118,93.0,3,
2,1.0,1.0,1.0,97.0,2,169,195,90.0,3,
8,2.0,5.0,10.0,275.0,4,0,24,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,11,126,97.0,0,pink
2,1.0,1.0,1.0,119.0,1,0,7,91.0,0,pink
2,1.0,1.0,1.0,121.0,2,0,5,100.0,0,pink
2,1.0,1.0,1.0,149.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,59,98.0,0,pink
2,1.0,1.0,1.0,90.0,2,64,5,88.0,0,pink
2,1.5,1.0,1.0,130.0,2,0,24,98.0,0,pink
2,1.0,1.0,1.0,170.0,2,264,43,93.0,3,
2,1.0,1.0,1.0,175.0,1,97,10,98.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,12,96.0,0,pink
4,1.0,1.0,3.0,156.0,2,15,84,92.0,0,pink
3,1.0,1.0,3.0,69.0,1,276,143,94.0,3,
2,1.0,1.0,1.0,149.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,145.0,2,339,7,100.0,3,
2,1.0,1.0,1.0,99.0,2,7,20,91.0,0,pink
3,1.0,2.0,2.0,82.0,2,24,373,97.0,0,pink
4,1.0,2.0,4.0,300.0,4,7,93,97.0,0,pink
2,1.0,1.0,1.0,150.0,2,355,44,100.0,3,
3,1.0,2.0,1.0,85.0,2,0,87,95.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,3,90.0,0,pink
2,1.0,1.0,1.0,145.0,2,277,96,93.0,3,
2,1.0,1.0,1.0,125.0,1,5,58,94.0,0,pink
2,1.0,1.0,1.0,125.0,1,248,126,97.0,3,
2,1.0,1.0,1.0,70.0,1,292,281,95.0,3,
2,1.0,1.0,1.0,99.0,2,0,28,92.0,0,pink
4,2.0,2.0,2.0,275.0,3,264,168,98.0,3,
2,1.0,1.0,2.0,160.0,2,188,16,93.0,3,
4,1.0,2.0,2.0,150.0,2,0,10,100.0,0,pink
2,1.0,2.0,4.0,130.0,2,0,69,97.0,0,pink
2,1.0,1.0,2.0,89.0,2,0,138,95.0,0,pink
2,1.0,1.0,1.0,70.0,1,5,221,85.0,0,pink
2,1.0,1.0,1.0,139.0,1,355,50,95.0,3,
2,1.0,1.0,1.0,99.0,2,14,58,95.0,0,pink
4,1.0,2.0,2.0,119.0,2,0,147,92.0,0,pink
6,2.0,3.0,3.0,299.0,2,235,19,100.0,3,
3,1.0,1.0,2.0,175.0,4,106,41,97.0,0,pink
16,2.0,10.0,16.0,300.0,16,115,76,94.0,1,purple
2,1.0,1.0,2.0,150.0,2,364,39,98.0,3,
2,1.0,1.0,1.0,125.0,2,364,10,98.0,3,
4,1.0,2.0,4.0,260.0,3,240,11,98.0,3,
4,1.0,2.0,4.0,260.0,3,235,11,96.0,3,
4,1.0,2.0,4.0,260.0,3,221,12,85.0,3,
4,1.0,2.0,4.0,260.0,3,239,7,97.0,3,
2,1.0,1.0,1.0,109.0,1,332,94,98.0,3,
4,1.0,1.0,2.0,150.0,2,0,79,94.0,0,pink
4,1.0,2.0,1.0,130.0,2,0,22,94.0,0,pink
1,1.0,1.0,1.0,60.0,1,339,40,94.0,3,
5,1.0,2.0,5.0,150.0,1,0,9,97.0,0,pink
5,1.0,2.0,2.0,199.0,2,24,32,92.0,0,pink
4,1.0,2.0,3.0,240.0,1,0,26,97.0,0,pink
4,1.0,2.0,2.0,219.0,1,215,56,97.0,3,
4,1.0,1.0,1.0,190.0,2,0,1,100.0,0,pink
4,1.0,1.0,3.0,250.0,4,52,188,99.0,0,pink
2,1.0,1.0,2.0,220.0,4,175,109,96.0,3,
4,1.0,1.0,2.0,140.0,2,203,130,98.0,3,
2,1.0,1.0,1.0,89.0,2,0,18,88.0,0,pink
4,1.0,1.0,2.0,140.0,2,45,2,90.0,0,pink
2,1.0,1.0,1.0,130.0,1,120,36,95.0,0,pink
4,1.0,0.0,2.0,85.0,2,24,37,95.0,0,pink
4,1.0,2.0,2.0,235.0,2,2,92,95.0,0,pink
2,1.0,1.0,1.0,105.0,2,132,43,98.0,0,pink
4,1.0,1.0,2.0,319.0,2,134,89,99.0,1,purple
6,1.0,3.0,5.0,225.0,1,0,6,97.0,0,pink
3,2.0,2.0,3.0,126.0,2,0,31,97.0,0,pink
2,1.0,1.0,1.0,95.0,2,0,21,93.0,0,pink
4,1.0,1.0,4.0,228.0,2,23,46,92.0,0,pink
3,1.0,1.0,2.0,56.0,1,343,212,94.0,3,
2,1.0,1.0,1.0,225.0,1,365,57,95.0,3,
3,1.0,2.0,2.0,109.0,2,238,227,96.0,3,
4,1.0,1.0,2.0,135.0,2,0,23,91.0,0,pink
6,2.0,4.0,6.0,340.0,1,7,9,100.0,1,purple
2,1.0,1.0,1.0,119.0,2,61,264,98.0,0,pink
2,1.0,1.0,1.0,40.0,1,330,134,88.0,3,
2,1.0,1.0,1.0,120.0,1,5,18,99.0,0,pink
2,1.0,1.0,1.0,98.0,1,300,350,92.0,3,
2,1.0,1.0,2.0,94.0,2,247,166,90.0,3,
2,1.0,1.0,1.0,140.0,2,0,2,100.0,0,pink
16,4.0,12.0,32.0,80.0,2,147,56,90.0,3,
6,2.5,3.0,5.0,350.0,10,3,143,95.0,1,purple
3,1.0,2.0,3.0,170.0,2,0,12,87.0,0,pink
2,1.5,1.0,2.0,135.0,2,0,153,95.0,0,pink
2,1.0,1.0,1.0,140.0,1,0,12,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,127,26,98.0,0,pink
4,1.5,2.0,2.0,165.0,2,0,27,99.0,0,pink
3,1.0,1.0,1.0,149.0,1,0,47,85.0,0,pink
4,1.0,2.0,3.0,250.0,2,1,38,93.0,0,pink
3,1.0,1.0,1.0,171.0,2,0,1,100.0,0,pink
2,1.0,1.0,1.0,140.0,1,356,13,86.0,3,
2,1.0,1.0,1.0,111.0,1,15,50,96.0,0,pink
4,1.0,2.0,3.0,200.0,2,120,602,95.0,3,
2,1.0,1.0,1.0,110.0,1,5,4,90.0,0,pink
4,1.0,1.0,2.0,125.0,2,6,59,93.0,0,pink
4,2.0,2.0,3.0,260.0,3,299,160,97.0,3,
4,1.5,2.0,4.0,249.0,2,54,61,99.0,0,pink
4,1.0,2.0,2.0,185.0,1,0,38,95.0,0,pink
2,1.0,1.0,1.0,110.0,1,299,24,96.0,3,
2,1.0,1.0,1.0,80.0,1,101,45,99.0,0,pink
2,1.0,1.0,1.0,150.0,1,171,254,95.0,3,
2,1.0,1.0,1.0,75.0,1,189,274,94.0,3,
6,1.5,2.0,4.0,255.0,4,62,12,98.0,0,pink
2,1.0,1.0,1.0,200.0,2,350,77,100.0,3,
2,1.0,1.0,1.0,130.0,1,57,15,91.0,0,pink
4,1.5,2.0,2.0,99.0,1,0,22,95.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,1,77.0,0,pink
4,1.0,1.0,4.0,180.0,2,271,38,97.0,3,
4,1.0,2.0,2.0,124.0,2,6,15,96.0,0,pink
4,2.0,3.0,3.0,150.0,4,343,46,93.0,3,
3,1.0,2.0,2.0,150.0,3,5,70,90.0,0,pink
2,1.0,1.0,1.0,120.0,1,234,465,98.0,3,
2,1.0,1.0,1.0,110.0,1,234,346,99.0,3,
2,1.0,1.0,2.0,96.0,2,0,39,98.0,0,pink
4,1.0,2.0,2.0,160.0,2,0,4,100.0,0,pink
3,1.0,1.0,2.0,349.0,3,249,42,100.0,1,purple
4,1.0,2.0,2.0,200.0,1,0,19,96.0,0,pink
2,1.0,1.0,2.0,95.0,1,70,8,95.0,0,pink
4,1.0,3.0,3.0,300.0,4,10,29,98.0,0,pink
2,1.0,1.0,1.0,100.0,2,1,51,94.0,0,pink
4,2.0,3.0,3.0,190.0,3,77,32,97.0,0,pink
4,1.0,2.0,2.0,165.0,4,5,76,94.0,0,pink
2,1.0,1.0,1.0,129.0,2,0,38,99.0,0,pink
2,1.0,1.0,1.0,125.0,2,270,389,97.0,3,
2,1.0,1.0,1.0,125.0,1,265,137,97.0,3,
2,1.0,0.0,1.0,165.0,2,9,19,99.0,0,pink
2,1.0,1.0,1.0,127.0,2,2,43,96.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,22,94.0,0,pink
1,1.5,1.0,1.0,29.0,1,0,53,97.0,0,pink
2,1.0,1.0,1.0,195.0,1,363,23,95.0,3,
4,2.0,2.0,2.0,140.0,4,125,98,92.0,0,pink
4,1.0,2.0,4.0,300.0,3,183,74,97.0,3,
2,1.0,1.0,1.0,110.0,1,0,5,100.0,0,pink
3,1.0,3.0,1.0,159.0,3,0,12,90.0,0,pink
4,1.0,2.0,4.0,175.0,2,95,22,100.0,0,pink
4,1.0,2.0,2.0,120.0,2,12,38,91.0,0,pink
2,1.0,1.0,1.0,89.0,2,0,34,96.0,0,pink
3,1.0,3.0,3.0,150.0,2,0,0,97.0,0,pink
4,1.0,2.0,4.0,245.0,1,0,29,94.0,0,pink
2,1.0,1.0,2.0,120.0,2,189,253,98.0,3,
2,1.5,1.0,1.0,115.0,1,0,46,83.0,0,pink
4,2.0,3.0,6.0,175.0,5,4,10,100.0,0,pink
4,1.0,2.0,2.0,90.0,2,18,21,99.0,0,pink
2,1.5,1.0,1.0,55.0,1,74,129,92.0,0,pink
3,1.0,1.0,1.0,94.0,1,0,2,100.0,0,pink
12,1.0,3.0,7.0,420.0,6,0,4,100.0,1,purple
2,1.0,1.0,1.0,85.0,1,0,21,98.0,0,pink
2,1.0,1.0,1.0,79.0,1,0,3,100.0,0,pink
4,1.5,2.0,2.0,220.0,4,1,4,94.0,0,pink
2,1.0,1.0,1.0,225.0,2,134,69,97.0,3,
2,1.0,1.0,2.0,95.0,1,98,19,91.0,0,pink
2,1.0,1.0,1.0,85.0,2,259,269,91.0,3,
4,1.0,2.0,2.0,300.0,4,0,25,96.0,0,pink
2,1.0,1.0,1.0,110.0,1,43,71,89.0,0,pink
4,1.0,4.0,5.0,150.0,5,46,37,95.0,0,pink
2,1.0,1.0,1.0,195.0,1,8,26,98.0,0,pink
2,1.0,1.0,1.0,190.0,2,0,17,94.0,0,pink
4,1.0,2.0,3.0,140.0,2,151,499,95.0,3,
4,2.0,2.0,2.0,240.0,1,24,152,98.0,0,pink
4,1.0,3.0,2.0,800.0,4,337,70,96.0,1,purple
4,1.0,1.0,4.0,180.0,4,264,62,99.0,3,
4,2.5,3.0,4.0,250.0,4,181,260,96.0,3,
4,1.0,2.0,2.0,60.0,2,47,9,98.0,0,pink
2,1.5,2.0,2.0,180.0,1,61,98,91.0,0,pink
2,1.0,1.0,1.0,140.0,2,53,346,98.0,0,pink
4,1.0,2.0,4.0,200.0,2,189,102,93.0,3,
2,1.0,1.0,1.0,133.0,2,338,70,98.0,3,
2,1.0,1.0,1.0,109.0,1,0,34,97.0,0,pink
3,1.0,1.0,2.0,120.0,1,338,137,93.0,3,
2,1.0,1.0,1.0,175.0,1,0,8,96.0,0,pink
2,1.0,1.0,1.0,160.0,1,102,134,93.0,0,pink
4,1.0,1.0,4.0,140.0,2,232,50,98.0,3,
2,1.0,1.0,1.0,80.0,1,0,7,100.0,0,pink
4,1.0,2.0,3.0,160.0,2,4,250,91.0,0,pink
4,1.0,1.0,1.0,80.0,2,12,64,90.0,0,pink
1,0.5,1.0,1.0,47.0,1,357,174,81.0,3,
4,1.0,2.0,2.0,180.0,1,103,83,95.0,0,pink
2,1.0,1.0,1.0,110.0,1,26,2,100.0,0,pink
2,1.0,1.0,1.0,195.0,1,339,10,95.0,3,
4,1.0,2.0,2.0,300.0,4,123,29,98.0,1,purple
3,1.0,1.0,2.0,250.0,1,43,30,92.0,0,pink
2,1.0,1.0,1.0,100.0,2,247,31,99.0,3,
2,1.0,1.0,2.0,110.0,2,121,370,95.0,3,
2,1.5,1.0,2.0,60.0,2,249,323,91.0,3,
6,2.0,5.0,8.0,315.0,4,57,22,98.0,1,purple
2,1.0,1.0,1.0,120.0,1,311,57,93.0,3,
2,1.5,0.0,2.0,150.0,2,223,33,99.0,3,
2,1.0,1.0,2.0,80.0,1,196,0,97.0,3,
3,1.0,1.0,2.0,89.0,2,209,393,93.0,3,
2,1.0,1.0,1.0,89.0,1,0,65,93.0,0,pink
2,1.0,1.0,1.0,120.0,1,351,46,97.0,3,
2,1.0,1.0,1.0,80.0,2,302,22,90.0,3,
2,1.0,1.0,1.0,109.0,1,357,49,95.0,3,
2,1.0,1.0,1.0,125.0,2,226,341,98.0,3,
4,1.0,2.0,4.0,90.0,1,181,25,93.0,3,
2,1.0,1.0,1.0,85.0,2,334,29,96.0,3,
4,1.0,2.0,2.0,250.0,2,183,47,95.0,3,
4,2.0,2.0,2.0,185.0,2,0,27,96.0,0,pink
3,1.0,1.0,1.0,149.0,2,0,29,93.0,0,pink
2,1.0,1.0,1.0,99.0,1,1,20,98.0,0,pink
2,1.0,1.0,1.0,198.0,1,64,110,99.0,0,pink
4,1.5,1.0,1.0,239.0,2,163,45,95.0,3,
1,1.5,1.0,1.0,65.0,1,64,49,97.0,0,pink
2,1.0,1.0,1.0,119.0,1,37,53,98.0,0,pink
4,1.0,1.0,3.0,250.0,4,4,53,96.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,12,97.0,0,pink
2,1.0,1.0,1.0,60.0,1,101,22,95.0,0,pink
2,1.0,1.0,1.0,97.0,1,308,36,82.0,3,
2,1.0,1.0,1.0,129.0,1,0,58,97.0,0,pink
2,1.0,1.0,1.0,59.0,1,348,243,88.0,3,
2,1.0,1.0,1.0,150.0,1,0,25,91.0,0,pink
4,1.0,2.0,3.0,210.0,4,13,51,92.0,0,pink
4,1.0,3.0,6.0,255.0,4,365,49,98.0,3,
2,1.0,1.0,2.0,99.0,1,0,20,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,54,19,97.0,0,pink
8,2.0,5.0,6.0,399.0,6,19,48,99.0,1,purple
2,1.0,1.0,1.0,99.0,1,85,68,97.0,0,pink
4,1.0,2.0,4.0,150.0,2,306,64,98.0,3,
4,2.0,1.0,3.0,145.0,3,162,18,90.0,3,
4,2.0,3.0,4.0,295.0,4,131,1,100.0,1,purple
2,1.0,1.0,1.0,159.0,2,0,30,96.0,0,pink
2,1.0,1.0,1.0,200.0,2,365,24,96.0,3,
4,1.0,1.0,2.0,139.0,2,313,93,92.0,3,
4,1.0,2.0,2.0,129.0,1,0,10,98.0,0,pink
4,1.0,1.0,2.0,115.0,2,226,204,96.0,3,
2,1.0,1.0,1.0,130.0,1,335,132,94.0,3,
2,1.0,1.0,1.0,119.0,2,127,63,98.0,0,pink
16,2.0,8.0,18.0,440.0,1,141,92,95.0,1,purple
5,1.0,3.0,4.0,175.0,3,31,55,93.0,0,pink
4,1.5,1.0,4.0,185.0,4,109,350,97.0,3,
2,1.0,1.0,2.0,140.0,2,48,58,98.0,0,pink
4,1.0,2.0,4.0,195.0,4,0,16,97.0,0,pink
2,1.0,1.0,1.0,65.0,1,0,9,93.0,0,pink
2,1.0,1.0,1.0,145.0,1,0,5,100.0,0,pink
2,1.0,1.0,1.0,155.0,1,177,9,90.0,3,
2,1.0,1.0,1.0,85.0,1,203,286,96.0,3,
2,1.0,1.0,1.0,75.0,2,324,130,97.0,3,
2,1.0,1.0,2.0,135.0,2,0,3,93.0,0,pink
4,2.0,3.0,3.0,115.0,4,112,35,95.0,0,pink
2,1.0,1.0,1.0,70.0,1,359,33,94.0,3,
5,2.0,3.0,5.0,160.0,5,0,11,98.0,0,pink
2,1.0,1.0,2.0,79.0,1,148,61,95.0,3,
4,1.0,2.0,4.0,130.0,2,287,33,93.0,3,
2,1.0,1.0,1.0,95.0,1,247,7,97.0,3,
4,2.0,2.0,3.0,220.0,1,192,10,94.0,3,
4,2.0,5.0,6.0,275.0,4,310,18,98.0,3,
6,2.0,3.0,2.0,240.0,4,0,24,94.0,0,pink
2,1.0,1.0,1.0,89.0,1,65,280,96.0,0,pink
4,1.5,2.0,3.0,349.0,4,249,18,100.0,1,purple
3,1.0,1.0,3.0,95.0,2,326,132,93.0,3,
2,1.0,1.0,1.0,169.0,2,46,32,95.0,0,pink
2,1.0,1.0,1.0,76.0,1,33,192,88.0,0,pink
1,1.0,1.0,1.0,38.0,1,319,200,91.0,3,
4,1.0,2.0,4.0,114.0,2,179,1,80.0,3,
2,1.0,1.0,2.0,80.0,1,308,235,91.0,3,
2,1.0,1.0,1.0,84.0,2,0,14,96.0,0,pink
4,1.0,1.0,2.0,250.0,4,346,29,94.0,3,
2,1.0,1.0,2.0,85.0,1,286,249,95.0,3,
4,1.0,2.0,4.0,300.0,4,361,18,94.0,3,
2,1.0,1.0,1.0,95.0,1,26,60,93.0,0,pink
6,2.0,2.0,6.0,400.0,4,24,90,94.0,1,purple
4,1.0,2.0,3.0,295.0,2,12,80,96.0,0,pink
3,1.0,1.0,2.0,125.0,2,140,0,97.0,0,pink
2,1.0,1.0,1.0,145.0,2,237,40,100.0,3,
2,1.0,1.0,1.0,109.0,1,186,46,96.0,3,
2,1.0,0.0,1.0,133.0,2,273,67,94.0,3,
4,1.0,3.0,3.0,250.0,2,364,16,93.0,3,
2,1.0,1.0,1.0,99.0,2,304,69,95.0,3,
2,1.0,1.0,1.0,59.0,2,245,376,92.0,3,
2,1.0,1.0,1.0,115.0,1,0,41,97.0,0,pink
2,1.0,1.0,1.0,210.0,1,322,123,99.0,3,
4,1.0,2.0,4.0,119.0,2,66,19,100.0,0,pink
6,1.0,4.0,4.0,125.0,4,50,1,97.0,0,pink
2,1.0,1.0,1.0,89.0,1,6,184,99.0,0,pink
2,1.0,1.0,2.0,57.0,1,206,3,93.0,3,
4,1.0,2.0,2.0,132.0,2,0,33,96.0,0,pink
2,1.0,0.0,1.0,120.0,2,308,190,94.0,3,
4,1.5,2.0,4.0,150.0,2,3,10,96.0,0,pink
2,1.0,1.0,1.0,170.0,2,9,27,99.0,0,pink
3,1.0,1.0,2.0,140.0,2,293,2,100.0,3,
4,1.5,4.0,6.0,110.0,1,192,12,95.0,3,
5,1.0,3.0,4.0,250.0,4,0,2,90.0,0,pink
2,1.0,2.0,1.0,109.0,1,0,21,96.0,0,pink
4,1.5,2.0,3.0,200.0,2,337,112,96.0,3,
2,1.0,1.0,1.0,94.0,1,138,440,96.0,3,
2,1.0,1.0,2.0,69.0,1,179,130,85.0,3,
2,1.0,1.0,1.0,89.0,3,91,87,97.0,0,pink
2,1.0,1.0,1.0,89.0,1,0,44,92.0,0,pink
2,1.5,1.0,1.0,240.0,1,364,14,100.0,3,
2,1.0,1.0,1.0,125.0,1,37,25,98.0,0,pink
4,1.0,2.0,4.0,225.0,3,69,13,97.0,0,pink
2,1.0,1.0,1.0,105.0,2,291,54,96.0,3,
4,1.0,2.0,2.0,200.0,4,0,15,99.0,0,pink
2,1.0,1.0,1.0,110.0,1,365,14,89.0,3,
4,2.0,3.0,3.0,399.0,2,364,36,99.0,1,purple
2,2.0,1.0,1.0,60.0,1,0,46,98.0,0,pink
4,1.0,4.0,5.0,225.0,1,166,17,99.0,3,
4,1.0,2.0,2.0,172.0,2,100,10,96.0,0,pink
4,2.0,2.0,4.0,280.0,4,245,61,88.0,3,
2,1.5,1.0,1.0,200.0,2,161,42,100.0,3,
2,1.0,1.0,1.0,100.0,1,0,3,87.0,0,pink
4,1.0,1.0,4.0,200.0,4,274,37,93.0,3,
2,1.0,1.0,1.0,125.0,1,8,50,90.0,0,pink
8,3.0,5.0,10.0,376.0,6,0,43,95.0,1,purple
2,1.5,1.0,1.0,130.0,1,0,18,94.0,0,pink
4,1.0,4.0,5.0,475.0,1,199,34,91.0,1,purple
4,2.0,3.0,4.0,150.0,4,18,16,92.0,0,pink
4,2.0,3.0,6.0,325.0,1,310,8,97.0,3,
4,1.0,3.0,3.0,225.0,1,0,30,95.0,0,pink
2,1.5,1.0,2.0,95.0,1,0,192,97.0,0,pink
4,1.0,2.0,3.0,180.0,1,196,190,99.0,3,
6,1.0,3.0,3.0,275.0,4,124,70,99.0,0,pink
4,1.0,2.0,1.0,260.0,2,362,14,93.0,3,
2,1.5,1.0,1.0,80.0,2,0,25,95.0,0,pink
2,1.0,1.0,1.0,69.0,1,28,377,87.0,0,pink
2,1.0,1.0,1.0,179.0,2,177,24,98.0,3,
5,1.0,3.0,5.0,275.0,4,0,10,98.0,0,pink
1,1.0,1.0,2.0,129.0,1,354,7,100.0,3,
2,1.0,1.0,1.0,249.0,1,358,20,97.0,3,
2,1.0,1.0,1.0,99.0,2,76,37,96.0,0,pink
3,1.0,2.0,2.0,99.0,1,0,4,87.0,0,pink
4,1.0,1.0,1.0,115.0,2,336,73,95.0,3,
4,1.0,2.0,2.0,175.0,4,343,231,88.0,3,
2,1.0,1.0,1.0,145.0,2,5,42,94.0,0,pink
4,1.5,2.0,6.0,350.0,4,24,33,96.0,1,purple
3,1.0,2.0,1.0,119.0,2,231,261,95.0,3,
2,1.0,1.0,1.0,145.0,1,339,22,96.0,3,
4,1.0,1.0,2.0,90.0,1,132,12,87.0,0,pink
4,1.0,1.0,1.0,250.0,2,358,18,87.0,3,
2,1.0,1.0,1.0,96.0,1,0,20,93.0,0,pink
2,1.0,1.0,1.0,225.0,3,34,19,99.0,0,pink
4,1.0,2.0,2.0,346.0,2,0,5,95.0,1,purple
2,1.0,1.0,2.0,379.0,2,352,57,98.0,1,purple
3,1.0,2.0,2.0,85.0,2,213,53,94.0,3,
2,1.0,1.0,1.0,125.0,1,0,23,98.0,0,pink
4,1.5,2.0,2.0,200.0,2,6,63,96.0,0,pink
2,1.0,1.0,2.0,55.0,1,361,25,96.0,3,
2,1.0,1.0,1.0,120.0,1,100,19,93.0,0,pink
2,1.0,1.0,1.0,125.0,1,310,44,92.0,3,
2,1.0,1.0,1.0,100.0,1,33,54,97.0,0,pink
4,1.0,2.0,4.0,180.0,2,0,25,87.0,0,pink
4,2.0,3.0,4.0,300.0,1,57,0,97.0,1,purple
4,2.0,3.0,3.0,175.0,4,1,12,95.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,14,94.0,0,pink
6,2.0,4.0,6.0,542.0,4,214,19,98.0,1,purple
2,1.0,1.0,1.0,70.0,1,0,16,91.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,13,100.0,0,pink
2,1.0,1.0,1.0,70.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,114.0,1,8,86,92.0,0,pink
2,1.0,1.0,1.0,75.0,1,335,142,97.0,3,
3,1.0,1.0,1.0,55.0,1,10,121,94.0,0,pink
2,1.5,1.0,1.0,88.0,1,27,111,91.0,0,pink
2,1.0,1.0,1.0,85.0,1,89,17,100.0,0,pink
2,1.0,1.0,1.0,98.0,1,0,25,94.0,0,pink
3,1.0,1.0,2.0,150.0,2,14,84,94.0,0,pink
2,1.0,1.0,1.0,85.0,2,69,19,88.0,0,pink
2,1.0,1.0,1.0,150.0,1,346,309,98.0,3,
6,1.0,4.0,4.0,250.0,1,0,5,88.0,0,pink
2,1.0,1.0,1.0,40.0,1,328,39,95.0,3,
4,1.0,3.0,3.0,200.0,4,68,17,98.0,0,pink
4,1.0,2.0,2.0,200.0,2,242,23,99.0,3,
2,1.0,1.0,1.0,150.0,1,60,38,91.0,0,pink
2,1.0,1.0,1.0,199.0,1,340,92,96.0,3,
2,1.0,1.0,1.0,93.0,2,0,40,95.0,0,pink
4,1.0,1.0,1.0,140.0,2,0,47,89.0,0,pink
2,1.0,0.0,1.0,92.0,2,0,10,94.0,0,pink
4,1.5,1.0,3.0,199.0,2,0,11,87.0,0,pink
2,1.0,1.0,1.0,85.0,1,4,250,89.0,0,pink
2,1.0,1.0,1.0,80.0,1,158,10,96.0,3,
2,1.0,1.0,1.0,125.0,2,8,101,95.0,0,pink
2,1.0,1.0,2.0,110.0,1,110,168,99.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,12,97.0,0,pink
2,1.0,1.0,1.0,69.0,2,65,173,93.0,0,pink
9,2.0,5.0,5.0,385.0,6,0,31,93.0,1,purple
2,1.0,1.0,1.0,99.0,2,159,42,97.0,3,
2,1.5,1.0,1.0,115.0,1,0,0,97.0,0,pink
4,1.0,2.0,4.0,275.0,1,340,3,100.0,3,
8,1.5,5.0,8.0,250.0,6,0,6,100.0,0,pink
4,1.0,2.0,4.0,325.0,1,345,21,95.0,3,
2,1.0,1.0,1.0,169.0,2,169,48,97.0,3,
4,1.5,2.0,3.0,195.0,3,0,11,95.0,0,pink
2,1.0,1.0,1.0,149.0,1,0,29,93.0,0,pink
2,1.0,1.0,1.0,145.0,2,0,14,98.0,0,pink
4,1.0,1.0,2.0,124.0,2,0,129,93.0,0,pink
4,1.0,2.0,4.0,180.0,1,137,9,98.0,0,pink
2,1.0,1.0,1.0,183.0,1,4,18,93.0,0,pink
2,1.0,1.0,1.0,95.0,2,0,8,98.0,0,pink
2,1.0,1.0,1.0,70.0,1,0,0,97.0,0,pink
3,1.5,1.0,2.0,105.0,1,222,84,95.0,3,
6,1.0,2.0,6.0,58.0,1,183,301,94.0,3,
4,1.0,2.0,2.0,75.0,2,0,74,83.0,0,pink
2,1.0,1.0,1.0,110.0,1,200,29,97.0,3,
2,1.0,1.0,1.0,100.0,2,225,28,96.0,3,
2,1.0,1.0,2.0,110.0,1,125,54,95.0,0,pink
4,2.0,2.0,4.0,160.0,2,127,32,95.0,0,pink
4,1.0,2.0,2.0,199.0,2,0,66,91.0,0,pink
4,2.5,2.0,2.0,250.0,1,6,2,100.0,0,pink
6,2.0,4.0,4.0,220.0,1,81,0,97.0,0,pink
2,1.0,1.0,1.0,300.0,1,341,20,92.0,3,
4,1.5,3.0,5.0,130.0,1,2,75,93.0,0,pink
